codigo,categoria,bloque,materia,codigo_id,fecha_actualizacion,url_codigo,pdf_url,epub_url,marca_tiempo
Código de Profesionales Sanitarios Normativa Autonómica,Sanidad y Farmacia,social-sanidad,social-sanidad,193_Codigo_de_Profesionales_Sanitarios_Normativa_Autonomica,14/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=193_Codigo_de_Profesionales_Sanitarios_Normativa_Autonomica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=193_Codigo_de_Profesionales_Sanitarios_Normativa_Autonomica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=193_Codigo_de_Profesionales_Sanitarios_Normativa_Autonomica.epub,2026-09-11T05:30:01Z
Código del Control Sanitario,Sanidad y Farmacia,social-sanidad,social-sanidad,146_Codigo_del_Control_Sanitario,15/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=146_Codigo_del_Control_Sanitario&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=146_Codigo_del_Control_Sanitario.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=146_Codigo_del_Control_Sanitario.epub,2026-09-11T05:30:01Z
Código del Control Sanitario Normativa Autonómica,Sanidad y Farmacia,social-sanidad,social-sanidad,225_Codigo_del_Control_Sanitario_Normativa_Autonomica,10/12/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=225_Codigo_del_Control_Sanitario_Normativa_Autonomica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=225_Codigo_del_Control_Sanitario_Normativa_Autonomica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=225_Codigo_del_Control_Sanitario_Normativa_Autonomica.epub,2026-09-11T05:30:01Z
Código de Derecho Farmacéutico,Sanidad y Farmacia,social-sanidad,social-sanidad,081_Codigo_de_Derecho_Farmaceutico,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=081_Codigo_de_Derecho_Farmaceutico&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=081_Codigo_de_Derecho_Farmaceutico.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=081_Codigo_de_Derecho_Farmaceutico.epub,2026-09-11T05:30:01Z
Código de Vigilancia Epidemiológica,Sanidad y Farmacia,social-sanidad,social-sanidad,352_Codigo_de_Vigilancia_Epidemiologica,11/12/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=352_Codigo_de_Vigilancia_Epidemiologica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=352_Codigo_de_Vigilancia_Epidemiologica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=352_Codigo_de_Vigilancia_Epidemiologica.epub,2026-09-11T05:30:01Z
Código del Personal Estatutario de los Servicios de Salud,Sanidad y Farmacia,social-sanidad,social-sanidad,610_Codigo_del_Personal_Estatutario_de_los_Servicios_de_Salud,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=610_Codigo_del_Personal_Estatutario_de_los_Servicios_de_Salud&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=610_Codigo_del_Personal_Estatutario_de_los_Servicios_de_Salud.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=610_Codigo_del_Personal_Estatutario_de_los_Servicios_de_Salud.epub,2026-09-11T05:30:01Z
Código de Derecho Deportivo,Deporte,educacion-cultura,educacion-cultura,103_Codigo_de_Derecho_Deportivo_,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=103_Codigo_de_Derecho_Deportivo_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=103_Codigo_de_Derecho_Deportivo_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=103_Codigo_de_Derecho_Deportivo_.epub,2026-09-11T05:30:01Z
Código del Derecho del Tenis,Deporte,educacion-cultura,educacion-cultura,606_Codigo_del_Derecho_del_Tenis,28/07/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=606_Codigo_del_Derecho_del_Tenis&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=606_Codigo_del_Derecho_del_Tenis.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=606_Codigo_del_Derecho_del_Tenis.epub,2026-09-11T05:30:01Z
Código del Derecho del Fútbol,Deporte,educacion-cultura,educacion-cultura,426_Codigo_del_Derecho_del_Futbol,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=426_Codigo_del_Derecho_del_Futbol&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=426_Codigo_del_Derecho_del_Futbol.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=426_Codigo_del_Derecho_del_Futbol.epub,2026-09-11T05:30:01Z
Código del Derecho del Baloncesto,Deporte,educacion-cultura,educacion-cultura,609_Codigo_del_Derecho_del_Baloncesto,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=609_Codigo_del_Derecho_del_Baloncesto&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=609_Codigo_del_Derecho_del_Baloncesto.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=609_Codigo_del_Derecho_del_Baloncesto.epub,2026-09-11T05:30:01Z
Código de las Artes Escénicas y de la Música,Cultura,educacion-cultura,educacion-cultura,181_Codigo_de_las_Artes_Escenicas_y_de_la_Musica,24/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=181_Codigo_de_las_Artes_Escenicas_y_de_la_Musica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=181_Codigo_de_las_Artes_Escenicas_y_de_la_Musica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=181_Codigo_de_las_Artes_Escenicas_y_de_la_Musica.epub,2026-09-11T05:30:01Z
Patrimonio Cultural de las Administraciones Públicas,Cultura,educacion-cultura,educacion-cultura,175_Patrimonio_Cultural_de_las_Administraciones_Publicas,18/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=175_Patrimonio_Cultural_de_las_Administraciones_Publicas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=175_Patrimonio_Cultural_de_las_Administraciones_Publicas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=175_Patrimonio_Cultural_de_las_Administraciones_Publicas.epub,2026-09-11T05:30:01Z
Código de Museos,Cultura,educacion-cultura,educacion-cultura,177_Codigo_de_Museos__,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=177_Codigo_de_Museos__&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=177_Codigo_de_Museos__.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=177_Codigo_de_Museos__.epub,2026-09-11T05:30:01Z
Código de Archivos y Patrimonio Documental,Cultura,educacion-cultura,educacion-cultura,092_Codigo_de_Archivos_y_Patrimonio_Documental,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=092_Codigo_de_Archivos_y_Patrimonio_Documental&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=092_Codigo_de_Archivos_y_Patrimonio_Documental.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=092_Codigo_de_Archivos_y_Patrimonio_Documental.epub,2026-09-11T05:30:01Z
Código de Legislación Bibliotecaria,Cultura,educacion-cultura,educacion-cultura,024_Codigo_de_Legislacion_Bibliotecaria,15/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=024_Codigo_de_Legislacion_Bibliotecaria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=024_Codigo_de_Legislacion_Bibliotecaria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=024_Codigo_de_Legislacion_Bibliotecaria.epub,2026-09-11T05:30:01Z
Código de Legislación Bibliotecaria Autonómica,Cultura,educacion-cultura,educacion-cultura,134_Codigo_de_Legislacion_Bibliotecaria_Autonomica,11/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=134_Codigo_de_Legislacion_Bibliotecaria_Autonomica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=134_Codigo_de_Legislacion_Bibliotecaria_Autonomica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=134_Codigo_de_Legislacion_Bibliotecaria_Autonomica.epub,2026-09-11T05:30:01Z
Código de Cinematografía y Artes Audiovisuales,Cultura,educacion-cultura,telecomunicaciones,220_Codigo_de_Cinematografia_y_Artes_Audiovisuales,20/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=220_Codigo_de_Cinematografia_y_Artes_Audiovisuales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=220_Codigo_de_Cinematografia_y_Artes_Audiovisuales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=220_Codigo_de_Cinematografia_y_Artes_Audiovisuales.epub,2026-09-11T05:30:01Z
Código del Patrimonio Audiovisual,Cultura,educacion-cultura,telecomunicaciones,533_Codigo_del_Patrimonio_Audiovisual_,27/03/2024,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=533_Codigo_del_Patrimonio_Audiovisual_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=533_Codigo_del_Patrimonio_Audiovisual_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=533_Codigo_del_Patrimonio_Audiovisual_.epub,2026-09-11T05:30:01Z
Código de Derecho Cultural,Cultura,educacion-cultura,educacion-cultura,428_Codigo_de_Derecho_Cultural,27/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=428_Codigo_de_Derecho_Cultural&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=428_Codigo_de_Derecho_Cultural.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=428_Codigo_de_Derecho_Cultural.epub,2026-09-11T05:30:01Z
Reglamentación de Seguridad Industrial Instalaciones industriales,Industria y Energía,industria-transporte,industria-transporte,351_Reglamentacion_de_Seguridad_Industrial_Instalaciones_industriales,18/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=351_Reglamentacion_de_Seguridad_Industrial_Instalaciones_industriales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=351_Reglamentacion_de_Seguridad_Industrial_Instalaciones_industriales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=351_Reglamentacion_de_Seguridad_Industrial_Instalaciones_industriales.epub,2026-09-11T05:30:01Z
Reglamentación de Seguridad Industrial Productos Industriales,Industria y Energía,industria-transporte,industria-transporte,349_Reglamentacion_de_Seguridad_Industrial_Productos_Industriales,10/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=349_Reglamentacion_de_Seguridad_Industrial_Productos_Industriales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=349_Reglamentacion_de_Seguridad_Industrial_Productos_Industriales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=349_Reglamentacion_de_Seguridad_Industrial_Productos_Industriales.epub,2026-09-11T05:30:01Z
Reglamentación de Vehículos,Industria y Energía,industria-transporte,industria-transporte,418_Reglamentacion_de_Vehiculos,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=418_Reglamentacion_de_Vehiculos&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=418_Reglamentacion_de_Vehiculos.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=418_Reglamentacion_de_Vehiculos.epub,2026-09-11T05:30:01Z
Reglamento electrotécnico para baja tensión e ITC,Industria y Energía,industria-transporte,industria-transporte,326_Reglamento_electrotecnico_para_baja_tension_e_ITC,03/09/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=326_Reglamento_electrotecnico_para_baja_tension_e_ITC&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=326_Reglamento_electrotecnico_para_baja_tension_e_ITC.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=326_Reglamento_electrotecnico_para_baja_tension_e_ITC.epub,2026-09-11T05:30:01Z
Código Técnico de la Edificación (CTE),Industria y Energía,industria-transporte,industria-transporte,424_Codigo_Tecnico_de_la_Edificacion_CTE,03/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=424_Codigo_Tecnico_de_la_Edificacion_CTE&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=424_Codigo_Tecnico_de_la_Edificacion_CTE.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=424_Codigo_Tecnico_de_la_Edificacion_CTE.epub,2026-09-11T05:30:01Z
Código de la Energía Eléctrica,Industria y Energía,industria-transporte,industria-transporte,014_Codigo_de_la_Energia_Electrica,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=014_Codigo_de_la_Energia_Electrica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=014_Codigo_de_la_Energia_Electrica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=014_Codigo_de_la_Energia_Electrica.epub,2026-09-11T05:30:01Z
Código del Gas,Industria y Energía,industria-transporte,industria-transporte,130_Codigo_del_Gas,30/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=130_Codigo_del_Gas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=130_Codigo_del_Gas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=130_Codigo_del_Gas.epub,2026-09-11T05:30:01Z
Código del Petróleo,Industria y Energía,industria-transporte,industria-transporte,152_Codigo_del_Petroleo,28/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=152_Codigo_del_Petroleo&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=152_Codigo_del_Petroleo.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=152_Codigo_del_Petroleo.epub,2026-09-11T05:30:01Z
Código de Seguridad Nuclear,Industria y Energía,industria-transporte,industria-transporte,219_Codigo_de_Seguridad_Nuclear,14/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=219_Codigo_de_Seguridad_Nuclear&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=219_Codigo_de_Seguridad_Nuclear.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=219_Codigo_de_Seguridad_Nuclear.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (I) Marco Institucional de la Agricultura,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,287_Codigo_de_Derecho_Agrario_I_Marco_institucional_de_la_agricultura,27/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=287_Codigo_de_Derecho_Agrario_I_Marco_institucional_de_la_agricultura&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=287_Codigo_de_Derecho_Agrario_I_Marco_institucional_de_la_agricultura.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=287_Codigo_de_Derecho_Agrario_I_Marco_institucional_de_la_agricultura.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (II) Empresario Agrario,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,296_Codigo_de_Derecho_Agrario_II_Empresario_agrario,03/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=296_Codigo_de_Derecho_Agrario_II_Empresario_agrario&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=296_Codigo_de_Derecho_Agrario_II_Empresario_agrario.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=296_Codigo_de_Derecho_Agrario_II_Empresario_agrario.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (III) Propiedad y Explotaciones Agrarias,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,276_Codigo_de_Derecho_Agrario_III_Propiedad_y_explotaciones_agrarias,10/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=276_Codigo_de_Derecho_Agrario_III_Propiedad_y_explotaciones_agrarias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=276_Codigo_de_Derecho_Agrario_III_Propiedad_y_explotaciones_agrarias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=276_Codigo_de_Derecho_Agrario_III_Propiedad_y_explotaciones_agrarias.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (IV) Variedades Vegetales y Productos Fitosanitarios,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,613_Codigo_de_Derecho_Agrario_IV_Variedades_Vegetales_y_Productos_Fitosanitarios,11/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=613_Codigo_de_Derecho_Agrario_IV_Variedades_Vegetales_y_Productos_Fitosanitarios&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=613_Codigo_de_Derecho_Agrario_IV_Variedades_Vegetales_y_Productos_Fitosanitarios.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=613_Codigo_de_Derecho_Agrario_IV_Variedades_Vegetales_y_Productos_Fitosanitarios.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (V) Ganadería,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,612_Codigo_de_Derecho_Agrario_V_Ganaderia,31/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=612_Codigo_de_Derecho_Agrario_V_Ganaderia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=612_Codigo_de_Derecho_Agrario_V_Ganaderia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=612_Codigo_de_Derecho_Agrario_V_Ganaderia.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (VI) Sistema Agroindustrial y Calidad de los Productos Agrarios,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,277_Codigo_de_Derecho_Agrario_VI_Sistema_agroindustrial_y_calidad_de_los_productos_agrarios,29/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=277_Codigo_de_Derecho_Agrario_VI_Sistema_agroindustrial_y_calidad_de_los_productos_agrarios&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=277_Codigo_de_Derecho_Agrario_VI_Sistema_agroindustrial_y_calidad_de_los_productos_agrarios.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=277_Codigo_de_Derecho_Agrario_VI_Sistema_agroindustrial_y_calidad_de_los_productos_agrarios.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (VII) Desarrollo Rural,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,114_Codigo_de_Derecho_Agrario_VII_Desarrollo_rural,13/03/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=114_Codigo_de_Derecho_Agrario_VII_Desarrollo_rural&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=114_Codigo_de_Derecho_Agrario_VII_Desarrollo_rural.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=114_Codigo_de_Derecho_Agrario_VII_Desarrollo_rural.epub,2026-09-11T05:30:01Z
Código de Derecho Agrario (VIII) Comunidades Autónomas,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,285_Codigo_de_Derecho_Agrario_VIII_Comunidades_Autonomas,04/11/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=285_Codigo_de_Derecho_Agrario_VIII_Comunidades_Autonomas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=285_Codigo_de_Derecho_Agrario_VIII_Comunidades_Autonomas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=285_Codigo_de_Derecho_Agrario_VIII_Comunidades_Autonomas.epub,2026-09-11T05:30:01Z
Política Agrícola Común (PAC) Ayudas 2023-2027,"Agricultura, Ganadería, Pesca y Alimentación",medio-ambiente,medio-ambiente,527_Politica_Agricola_Comun_PAC_Ayudas_,27/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=527_Politica_Agricola_Comun_PAC_Ayudas_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=527_Politica_Agricola_Comun_PAC_Ayudas_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=527_Politica_Agricola_Comun_PAC_Ayudas_.epub,2026-09-11T05:30:01Z
